Between node,And node,Period,Pipeline capacity built [kg],Pipeline total capacity [kg],Discounted cost of (newly) built pipeline [EUR],Expected hydrogen transmission [tons]
Germany,Switzerland,2035-2040,9.374678163130831e-05,0.0008714403893920952,0.0,0.0
Germany,Switzerland,2040-2045,0.0012372604659405652,0.0021087008553326604,0.0,0.0
Germany,Switzerland,2045-2050,0.0,0.0021087008553326604,0.0,0.0
Germany,Switzerland,2050-2055,0.0,0.0021087008553326604,0.0,0.0
Germany,Switzerland,2055-2060,0.0,0.0021087008553326604,0.0,0.0
France,Switzerland,2020-2025,0.009640963108634314,0.009640963108634314,43.45888882144067,0.027484338626882515
France,Switzerland,2025-2030,0.0007457453723052911,0.010386704334268915,2.6339181109791645,0.028211734478401043
France,Switzerland,2030-2035,0.0028094998780866295,0.01319620006565979,7.4192499631042255,0.03618428532281326
France,Switzerland,2035-2040,0.003666441909030752,0.016862637828184868,7.1221723261218965,0.046407610844813055
France,Switzerland,2040-2045,0.004652313954051932,0.021514947636074748,6.492016714778991,0.05889970144438763
France,Switzerland,2045-2050,0.005596576823157329,0.027111520312384667,5.41064583281233,0.07231449549579506
France,Switzerland,2050-2055,0.0029941628216794054,0.030105678987681093,1.8890503086927262,0.08565045035030347
France,Switzerland,2055-2060,2.8847010157156227e-05,0.03013452185099858,0.010608506971742709,0.08940858199519594
Italy,Switzerland,2020-2025,0.006041763415866054,0.006041763415866054,42.850859597936605,0.016669172630577007
Italy,Switzerland,2025-2030,0.0005428024541876404,0.006584561723418094,3.016415269022097,0.017811154480804895
Italy,Switzerland,2030-2035,0.001760599166754697,0.008345156743652802,7.315248841728745,0.022554191620348173
Italy,Switzerland,2035-2040,0.0023676536227101707,0.01071280621974378,7.2364149612718665,0.029460310445907054
Italy,Switzerland,2040-2045,0.002963990998825113,0.013676793072010845,6.507663997936069,0.03744845764538119
Italy,Switzerland,2045-2050,0.003566714540973123,0.01724350346629262,5.425410657891081,0.04614392476380603
Italy,Switzerland,2050-2055,0.0018428307570362754,0.01908633007679711,1.8293263459859421,0.05398442080666748
Italy,Switzerland,2055-2060,1.837168393364684e-05,0.019104697614134747,0.01063016609376004,0.05643340938567039
Germany,CzechR,2020-2025,5.7278183870344314e-05,5.7278183870344314e-05,0.0,0.0
Germany,CzechR,2025-2030,0.00015303386200094232,0.00021031204587128663,0.0,0.0
Germany,CzechR,2030-2035,225840.93634661988,225840.93655693193,0.0,0.0
Germany,CzechR,2035-2040,21539.934678799153,247380.8712357311,0.0,0.0
Germany,CzechR,2040-2045,534913.8881180524,782294.7593537834,0.0,0.0
Germany,CzechR,2045-2050,40333.013273466844,822627.7726272503,0.0,0.0
Germany,CzechR,2050-2055,281537.36112099397,1104165.1337482443,0.0,0.0
Germany,CzechR,2055-2060,0.0,1104165.1337482443,0.0,0.0
Poland,CzechR,2020-2025,0.008207839129939005,0.008207839129939005,43.87236906712824,0.023908425672974423
Poland,CzechR,2025-2030,0.0009064619327039042,0.009114296916102611,3.796341965448606,0.027076707103805206
Poland,CzechR,2030-2035,0.0024119771619786545,0.011526269931504296,7.552804280907169,0.033766375829980294
Poland,CzechR,2035-2040,0.003286451269357737,0.014812717054281162,7.570052997460333,0.04379011763232956
Poland,CzechR,2040-2045,0.0038907295420742057,0.018703442449817954,6.437922005702941,0.054437743714118164
Poland,CzechR,2045-2050,0.00534166756210103,0.024045105865300752,6.123610337464308,0.07088244326323383
Poland,CzechR,2050-2055,0.001937468851267575,0.025982570569987793,1.4494621983526792,0.07801321463687354
Poland,CzechR,2055-2060,2.403539847198508e-05,0.026006601821790352,0.01048114764941118,0.08001999380149205
Slovakia,CzechR,2020-2025,0.014735604895923956,0.014735604895923956,43.87651886813139,0.04293887288895681
Slovakia,CzechR,2025-2030,0.0016303506747800153,0.016365951424174793,3.8036340588330693,0.04863501158505485
Slovakia,CzechR,2030-2035,0.012783241036985386,0.0291491883146877,22.298618739306598,0.12669373928192376
Slovakia,CzechR,2035-2040,0.00018610130644188889,0.029335285474353413,0.23879382355551879,0.06619293674353044
Slovakia,CzechR,2040-2045,0.004293042563031877,0.03362832389093188,3.957143570740074,0.09834517741064172
Slovakia,CzechR,2045-2050,0.009609703832209935,0.04323802357652176,6.1368094568289075,0.12853332233034273
Slovakia,CzechR,2050-2055,0.0035067731652556494,0.04674479259524301,1.4614426710872361,0.13594521072490834
Slovakia,CzechR,2055-2060,4.367350461298063e-05,0.04678846195312174,0.01060907453923037,0.14918977873493955
Denmark,Germany,2020-2025,0.00037480746089780213,0.00037480746089780213,0.0,0.0006319984909485626
Denmark,Germany,2025-2030,685.6076315188503,685.6080063263112,0.0,0.1551545360524254
Denmark,Germany,2030-2035,555726.9318540134,556412.5398603397,0.0,1022501.2796058431
Denmark,Germany,2035-2040,72159.78866783716,628572.3285281769,0.0,1140763.132077757
Denmark,Germany,2040-2045,908303.5519211242,1536875.880449301,0.0,2702373.025986483
Denmark,Germany,2045-2050,81847.43123821681,1618723.311687518,0.0,2877515.6183415386
Denmark,Germany,2050-2055,474466.01549068536,2093189.3271782033,0.0,3806357.1390118236
Denmark,Germany,2055-2060,112286.78089406528,2205476.108072269,0.0,4027223.1675496087
France,Germany,2020-2025,0.00042837130100902444,0.00042837130100902444,0.0,5.163945496855016e-06
France,Germany,2025-2030,1028.425914697295,1028.426343068596,0.0,0.0
France,Germany,2030-2035,266085.11579670326,267113.54213977186,0.0,424.92245265895065
France,Germany,2035-2040,0.0,267113.54213977186,0.0,270.19858304748254
France,Germany,2040-2045,122801.16508915712,389914.707228929,0.0,68.85066691929403
France,Germany,2045-2050,87791.02469340502,477705.731922334,0.0,147.82611211991684
France,Germany,2050-2055,96588.02036913758,574293.7522914716,0.0,287.27714355751306
France,Germany,2055-2060,28090.887497997028,602384.6397894686,0.0,302.3550033807401
Italy,Germany,2020-2025,0.0005662929711338673,0.0005662929711338673,0.0,0.0
Italy,Germany,2025-2030,1371.1379388519745,1371.1385051449456,0.0,12011.151247517922
Italy,Germany,2030-2035,153477.5558575178,154848.69436266273,0.0,0.0
Italy,Germany,2035-2040,19597.975659892894,174446.67002255563,0.0,0.0
Italy,Germany,2040-2045,315251.86577457236,489698.535797128,0.0,0.0
Italy,Germany,2045-2050,21662.75303814956,511361.28883527755,0.0,0.0
Italy,Germany,2050-2055,151232.5383362251,662593.8271715026,0.0,0.0
Italy,Germany,2055-2060,42630.56503131124,705224.3922028139,0.0,0.0
Luxemb.,Germany,2020-2025,5.7810274075602644e-05,5.7810274075602644e-05,0.0,8.408856062689647e-05
Luxemb.,Germany,2025-2030,0.00010464848754271512,0.00016245876161831777,0.0,0.00025434212956622094
Luxemb.,Germany,2030-2035,11902.52979025587,11902.529952714633,0.0,0.0
Luxemb.,Germany,2035-2040,3121.659852456529,15024.189805171161,0.0,0.0
Luxemb.,Germany,2040-2045,23507.87303201125,38532.06283718241,0.0,0.0
Luxemb.,Germany,2045-2050,13420.707159002923,51952.769996185336,0.0,0.0
Luxemb.,Germany,2050-2055,23572.80198676689,75525.57198295223,0.0,0.0
Luxemb.,Germany,2055-2060,0.0,75525.57198295223,0.0,0.0
Netherlands,Germany,2020-2025,0.0002922818857989716,0.0002922818857989716,0.0,7.604548573899206e-05
Netherlands,Germany,2025-2030,0.0007988358353492118,0.0010911177211481834,0.0,0.0002492778282900433
Netherlands,Germany,2030-2035,115448.32622880621,115448.32731992393,0.0,0.0
Netherlands,Germany,2035-2040,52972.02993065171,168420.35725057565,0.0,0.0
Netherlands,Germany,2040-2045,271883.1271962038,440303.4844467795,0.0,0.0
Netherlands,Germany,2045-2050,30234.473892425536,470537.958339205,0.0,0.0
Netherlands,Germany,2050-2055,172541.95682393573,643079.9151631407,0.0,0.0
Netherlands,Germany,2055-2060,0.0,643079.9151631407,0.0,0.0
NO2,Germany,2020-2025,0.00029350212783786894,0.00029350212783786894,0.0,0.00039543581329645554
NO2,Germany,2025-2030,0.0009521072596537831,0.001245609387491652,0.0,0.0012969895256035068
NO2,Germany,2030-2035,87055.59287375768,87055.59411936706,0.0,0.00034964130677258036
NO2,Germany,2035-2040,74922.79895622174,161978.3930755888,0.0,0.0007575003625215143
NO2,Germany,2040-2045,233736.53144469496,395714.92452028376,0.0,0.0017836851907657406
NO2,Germany,2045-2050,42932.46881811321,438647.39333839697,0.0,0.0013352880949248328
NO2,Germany,2050-2055,139876.62744965468,578524.0207880517,0.0,4966.010092072301
NO2,Germany,2055-2060,48486.75020787242,627010.7709959241,0.0,5512.528360586547
Poland,Germany,2020-2025,6.478336490690212e-05,6.478336490690212e-05,0.0,0.0002748710365671178
Poland,Germany,2025-2030,0.09407607641204191,0.0941408597769488,0.0,0.6038673848854417
Poland,Germany,2030-2035,544433.6197847504,544433.7139256102,0.0,3234057.033080126
Poland,Germany,2035-2040,45072.85701632558,589506.5709419358,0.0,3472911.6823697803
Poland,Germany,2040-2045,684502.0670952147,1274008.6380371505,0.0,8109100.602252596
Poland,Germany,2045-2050,69563.20728178346,1343571.845318934,0.0,8810160.235447764
Poland,Germany,2050-2055,339819.37441414664,1683391.2197330806,0.0,11035973.144483186
Poland,Germany,2055-2060,4425.86914585554,1687817.0888789361,0.0,10793303.61662376
Sweden,Germany,2020-2025,3.399369506359301e-05,3.399369506359301e-05,0.0,8.685868163978787e-05
Sweden,Germany,2025-2030,0.0003769841813271238,0.0004109778763907168,0.0,0.0007785285174909266
Sweden,Germany,2030-2035,69141.23571718903,69141.23612816691,0.0,0.0
Sweden,Germany,2035-2040,20396.344376694426,89537.58050486134,0.0,0.0
Sweden,Germany,2040-2045,143185.0365827671,232722.61708762843,0.0,0.0
Sweden,Germany,2045-2050,20203.028033792478,252925.6451214209,0.0,0.0
Sweden,Germany,2050-2055,94600.76421790861,347526.4093393295,0.0,0.0
Sweden,Germany,2055-2060,19302.01298483339,366828.42232416285,0.0,0.0
GreatBrit.,Denmark,2020-2025,0.00026249199532593637,0.00026249199532593637,0.0,5.630740517297413e-05
GreatBrit.,Denmark,2025-2030,685.6079558155889,685.6082183075841,0.0,0.0
GreatBrit.,Denmark,2030-2035,156451.2748512449,157136.88306955248,0.0,35974.10837635283
GreatBrit.,Denmark,2035-2040,50646.8230484121,207783.70611796458,0.0,95076.09809760694
GreatBrit.,Denmark,2040-2045,388878.66945798695,596662.3755759515,0.0,561522.1639948777
GreatBrit.,Denmark,2045-2050,2660.560040361248,599322.9356163128,0.0,482131.4047164349
GreatBrit.,Denmark,2050-2055,155166.54446433182,754489.4800806446,0.0,894761.9471041888
GreatBrit.,Denmark,2055-2060,32233.38074978569,786722.8608304303,0.0,822698.7090006535
Netherlands,Denmark,2020-2025,0.00027007130286994026,0.00027007130286994026,0.0,3.721996846807886e-05
Netherlands,Denmark,2025-2030,0.0008848280074650254,0.0011548993103349657,0.0,0.00011197900228831016
Netherlands,Denmark,2030-2035,115810.66258849991,115810.66374339921,0.0,0.0
Netherlands,Denmark,2035-2040,54749.93934602539,170560.6030894246,0.0,0.0
Netherlands,Denmark,2040-2045,226194.05232636485,396754.65541578946,0.0,0.0
Netherlands,Denmark,2045-2050,72872.19850983866,469626.8539256281,0.0,0.0
