Between node,And node,Period,Pipeline capacity built [kg],Pipeline total capacity [kg],Discounted cost of (newly) built pipeline [EUR],Expected hydrogen transmission [tons]
Germany,Switzerland,2020-2025,0.0007619917230397982,0.0007619917230397982,0.0,0.0
Germany,Switzerland,2025-2030,0.0015643862079963225,0.0023263779310361207,0.0,0.0
Germany,Switzerland,2030-2035,0.0038609971159027576,0.006187375046938878,0.0,0.0
Germany,Switzerland,2035-2040,0.0013208636365245469,0.007508238683463425,0.0,0.0
Germany,Switzerland,2040-2045,0.02676698869286974,0.034275227376333164,0.0,0.0
Germany,Switzerland,2045-2050,0.0,0.034275227376333164,0.0,0.0
Germany,Switzerland,2050-2055,0.00036880297495810177,0.034644030351291266,0.0,0.0
Germany,Switzerland,2055-2060,0.0,0.034644030351291266,0.0,0.0
France,Switzerland,2020-2025,0.1313307798041096,0.1313307798041096,592.0041072689464,0.3542414206431139
France,Switzerland,2025-2030,0.005947724166920126,0.13727838347550483,21.006926739528136,0.32257749291502963
France,Switzerland,2030-2035,0.03954991066852051,0.17682817364852232,104.44231571493538,0.42670738219294363
France,Switzerland,2035-2040,0.046594555281573115,0.2234226084345439,90.51130780416614,0.5141860759057344
France,Switzerland,2040-2045,0.06896123176807031,0.29238371970723553,96.23113868317903,0.725950378076116
France,Switzerland,2045-2050,0.08016944872755885,0.37255304793916594,77.50603759816094,0.9290633212804859
France,Switzerland,2050-2055,0.035460421617646114,0.40801334906133674,22.37237064002295,1.0900562219551349
France,Switzerland,2055-2060,0.0003516688378314037,0.4083648974035729,0.1293264465729601,1.028504745651176
Italy,Switzerland,2020-2025,0.08147869680560026,0.08147869680560026,577.8829716951345,0.20740960671944622
Italy,Switzerland,2025-2030,0.004990833131019648,0.0864694696888405,27.734630058147985,0.1988380787461472
Italy,Switzerland,2030-2035,0.024040782038395575,0.11051019147945601,99.88889366839595,0.2540513989736279
Italy,Switzerland,2035-2040,0.03008669188683243,0.1405968231185286,91.95592852633351,0.3173880020435642
Italy,Switzerland,2040-2045,0.0450456582496782,0.18564242112043572,98.90111291530921,0.44736640999119665
Italy,Switzerland,2045-2050,0.05120241199028425,0.2368447728630196,77.88515411890137,0.5822021026690815
Italy,Switzerland,2050-2055,0.01987826638547008,0.25672297900072705,19.73259686090173,0.6716365234538981
Italy,Switzerland,2055-2060,0.00021621858022659063,0.2569391373332068,0.1251077162369509,0.6141586091113821
Germany,CzechR,2020-2025,0.0006920014281010245,0.0006920014281010245,0.0,0.0
Germany,CzechR,2025-2030,0.0018186012610449526,0.002510602689145977,0.0,0.0
Germany,CzechR,2030-2035,78831.98422029974,78831.98673090243,0.0,118318.57882009579
Germany,CzechR,2035-2040,20793.620453849435,99625.60718475186,0.0,151351.7135490769
Germany,CzechR,2040-2045,82315.68411563005,181941.2913003819,0.0,206235.85447472843
Germany,CzechR,2045-2050,0.0,181941.2913003819,0.0,243050.8241076141
Germany,CzechR,2050-2055,166242.1016446,348183.3929449819,0.0,304798.43940824346
Germany,CzechR,2055-2060,0.0,348183.3929449819,0.0,385805.1319206071
Poland,CzechR,2020-2025,0.11133024208429833,0.11133024208429833,595.0800681800602,0.3057765577381811
Poland,CzechR,2025-2030,0.0039553412913501005,0.11528552312793881,16.565315751576065,0.2673432721988789
Poland,CzechR,2030-2035,0.03336636519789725,0.14865182807806787,104.48259207324143,0.3532454304073681
Poland,CzechR,2035-2040,0.03667642425430597,0.18532819208455673,84.48093478553076,0.408313145526491
Poland,CzechR,2040-2045,0.061061230101699504,0.24638936193856725,101.03694762536763,0.605918635607345
Poland,CzechR,2045-2050,0.06152311668965957,0.30791241838040534,70.5292100217555,0.7192670748409102
Poland,CzechR,2050-2055,0.03248441869750189,0.3403967768301347,24.30229363774545,0.85726468293152
Poland,CzechR,2055-2060,0.0003190494850702145,0.34071576606744086,0.13912832626374783,0.8641430309085117
Slovakia,CzechR,2020-2025,0.1990850487473598,0.1990850487473598,592.7926922187388,0.5419385115896079
Slovakia,CzechR,2025-2030,0.0071174863581452506,0.20620241460997052,16.605208893954003,0.47387944975498664
Slovakia,CzechR,2030-2035,0.062015007996324624,0.26821730211078176,108.17671476459961,0.4946610181570171
Slovakia,CzechR,2035-2040,0.07522114423718533,0.3434383258524362,96.51917543215905,0.579416412117992
Slovakia,CzechR,2040-2045,0.11931266768122954,0.46275087303817175,109.97732933940138,0.8484262601965629
Slovakia,CzechR,2045-2050,0.10993813503146171,0.5726888875740598,70.20709467297438,0.9836872390607044
Slovakia,CzechR,2050-2055,0.054336934817029614,0.6270257018956126,22.644839405203918,1.1305575841368054
Slovakia,CzechR,2055-2060,0.0005106822181331122,0.627536263618178,0.12405383460853273,1.1765852101379577
Denmark,Germany,2020-2025,0.004881537410677206,0.004881537410677206,0.0,0.008314773857102931
Denmark,Germany,2025-2030,687.721397976407,687.7262795138178,0.0,0.41258952578959185
Denmark,Germany,2030-2035,1012493.2940134217,1013181.0202929355,0.0,824597.811906487
Denmark,Germany,2035-2040,480632.6178372287,1493813.6381301642,0.0,961021.3049887314
Denmark,Germany,2040-2045,705648.6642514477,2199462.302381612,0.0,2329400.908298096
Denmark,Germany,2045-2050,159817.11594588542,2359279.4183274973,0.0,2540637.9788406147
Denmark,Germany,2050-2055,908790.9064772958,3268070.324804793,0.0,3791902.0744976546
Denmark,Germany,2055-2060,931545.2017461825,4199615.526550976,0.0,4456766.745530613
France,Germany,2020-2025,0.005668658661456258,0.005668658661456258,0.0,8.92576571259052e-05
France,Germany,2025-2030,1029.9572007690456,1029.9628694277071,0.0,0.0
France,Germany,2030-2035,951822.0887119626,952852.0515813903,0.0,40695.72239328741
France,Germany,2035-2040,353431.54609119834,1306283.5976725887,0.0,75354.86471896965
France,Germany,2040-2045,469517.75222643046,1775801.349899019,0.0,987486.610919495
France,Germany,2045-2050,803210.0490023578,2579011.398901377,0.0,930666.3842394422
France,Germany,2050-2055,278376.51839230536,2857387.917293682,0.0,1094917.6835199355
France,Germany,2055-2060,36231.122987044975,2893619.040280727,0.0,950661.4856690143
Italy,Germany,2020-2025,0.007547271206909498,0.007547271206909498,0.0,0.0
Italy,Germany,2025-2030,1371.8526810427932,1371.860228314,0.0,12009.496446502068
Italy,Germany,2030-2035,190271.68069819876,191643.54092651277,0.0,125137.09685025728
Italy,Germany,2035-2040,79825.2231634008,271468.7640899136,0.0,181304.9488269192
Italy,Germany,2040-2045,404578.3218996349,676047.0859895485,0.0,148964.00957751612
Italy,Germany,2045-2050,31023.905928879627,707070.9919184281,0.0,189655.29751253343
Italy,Germany,2050-2055,147698.12723633635,854769.1191547645,0.0,182816.88366733558
Italy,Germany,2055-2060,98458.13424258458,953227.253397349,0.0,82984.15122231717
Luxemb.,Germany,2020-2025,0.0007741961113040263,0.0007741961113040263,0.0,0.001107629181444506
Luxemb.,Germany,2025-2030,0.0012398158234282197,0.002014011934732246,0.0,0.002097404694900637
Luxemb.,Germany,2030-2035,12802.192506633919,12802.194520645853,0.0,0.0
Luxemb.,Germany,2035-2040,3274.791435422163,16076.985956068016,0.0,0.0
Luxemb.,Germany,2040-2045,22360.209435031265,38437.19539109928,0.0,0.0
Luxemb.,Germany,2045-2050,12599.150254311731,51036.34564541101,0.0,0.0
Luxemb.,Germany,2050-2055,30529.145256874428,81565.49090228544,0.0,0.0
Luxemb.,Germany,2055-2060,1455.1791927662998,83020.67009505174,0.0,0.0
Netherlands,Germany,2020-2025,0.004319546952810414,0.004319546952810414,0.0,0.0007965989101271686
Netherlands,Germany,2025-2030,0.018149465077960135,0.02246901203077055,0.0,0.0036774623528526246
Netherlands,Germany,2030-2035,741417.4002272383,741417.4226962504,0.0,38999.322531111866
Netherlands,Germany,2035-2040,91109.87116784789,832527.2938640983,0.0,23181.49976301149
Netherlands,Germany,2040-2045,0.0,832527.2938640983,0.0,31798.466395330655
Netherlands,Germany,2045-2050,26315.17009902664,858842.4639631249,0.0,18828.201215901856
Netherlands,Germany,2050-2055,0.0,858842.4639631249,0.0,29980.59640093055
Netherlands,Germany,2055-2060,148806.43534235295,1007648.8993054779,0.0,24970.74454460212
NO2,Germany,2020-2025,0.003965980220789124,0.003965980220789124,0.0,0.004973792324464495
NO2,Germany,2025-2030,0.014872523261069664,0.01883850348185879,0.0,0.02145764131905889
NO2,Germany,2030-2035,861920.5125460471,861920.5313845506,0.0,1414181.8618079138
NO2,Germany,2035-2040,119707.34744241275,981627.8788269634,0.0,1047712.2109648557
NO2,Germany,2040-2045,210713.6452427035,1192341.5240696669,0.0,1444892.4286730615
NO2,Germany,2045-2050,364572.61274553835,1556914.1368152052,0.0,1475890.9275728161
NO2,Germany,2050-2055,0.0,1556914.1368152052,0.0,1311834.0601738235
NO2,Germany,2055-2060,668315.9060861804,2225230.0429013856,0.0,2181589.6273764013
Poland,Germany,2020-2025,0.0007183364920901325,0.0007183364920901325,0.0,0.0015413192034086731
Poland,Germany,2025-2030,0.360876745132871,0.3615950816249611,0.0,1.5417988255333495
Poland,Germany,2030-2035,213709.52437156584,213709.88596664747,0.0,0.0
Poland,Germany,2035-2040,0.0,213709.88596664747,0.0,1691.8001351379085
Poland,Germany,2040-2045,151290.99364300928,365000.87960965675,0.0,423711.08365620096
Poland,Germany,2045-2050,0.0,365000.87960965675,0.0,315044.404548862
Poland,Germany,2050-2055,175401.41348748864,540402.2930971454,0.0,106539.23845381277
Poland,Germany,2055-2060,143069.15275768214,683471.4458548275,0.0,83441.94172917795
Sweden,Germany,2020-2025,0.000519320461832451,0.000519320461832451,0.0,0.00045941339545238046
Sweden,Germany,2025-2030,0.006764404760150389,0.00728372522198284,0.0,0.009904578543811979
Sweden,Germany,2030-2035,112881.6353307587,112881.64261448392,0.0,0.0
Sweden,Germany,2035-2040,22190.624062866467,135072.2666773504,0.0,0.0
Sweden,Germany,2040-2045,91436.61614931122,226508.8828266616,0.0,55.31831187689164
Sweden,Germany,2045-2050,174071.4388332196,400580.3216598812,0.0,1040482.4710378941
Sweden,Germany,2050-2055,0.0,400580.3216598812,0.0,595278.7216732699
Sweden,Germany,2055-2060,305041.7321992082,705622.0538590894,0.0,1804795.7774992867
GreatBrit.,Denmark,2020-2025,0.0035108055652226314,0.0035108055652226314,0.0,0.0009373170040498569
GreatBrit.,Denmark,2025-2030,687.726347164623,687.7298579701883,0.0,0.0
GreatBrit.,Denmark,2030-2035,1017570.5629963555,1018258.2928543256,0.0,301308.71527166537
GreatBrit.,Denmark,2035-2040,462229.8633480673,1480488.156202393,0.0,552139.9982149258
GreatBrit.,Denmark,2040-2045,545161.1133861218,2025649.2695885147,0.0,1087574.4873109634
GreatBrit.,Denmark,2045-2050,0.0,2025649.2695885147,0.0,739165.2288509279
GreatBrit.,Denmark,2050-2055,883269.0165830241,2908918.2861715388,0.0,2624765.687513067
GreatBrit.,Denmark,2055-2060,648199.4012839645,3557117.6874555033,0.0,1765974.382294
Netherlands,Denmark,2020-2025,0.003707868469853483,0.003707868469853483,0.0,0.0003107985019774585
Netherlands,Denmark,2025-2030,0.00888782616395235,0.012595694633805832,0.0,0.0017007770399166246
Netherlands,Denmark,2030-2035,735848.3842250915,735848.3968207862,0.0,22790.88974138252
Netherlands,Denmark,2035-2040,67202.7240908125,803051.1209115987,0.0,16286.163569714101
Netherlands,Denmark,2040-2045,0.0,803051.1209115987,0.0,11109.73567581804
Netherlands,Denmark,2045-2050,0.0,803051.1209115987,0.0,9997.270540879766
Netherlands,Denmark,2050-2055,0.0,803051.1209115987,0.0,12339.542872681912
Netherlands,Denmark,2055-2060,273975.12530399556,1077026.2462155942,0.0,20802.22589294614
