Between node,And node,Period,Pipeline capacity built [kg],Pipeline total capacity [kg],Discounted cost of (newly) built pipeline [EUR],Expected hydrogen transmission [tons]
Germany,CzechR,2025-2030,0.0013017248271061724,0.0021207783337847466,0.0,1.5492137624959742e-07
Germany,CzechR,2030-2035,67534.33709702133,67534.33921779966,0.0,118318.55374206668
Germany,CzechR,2035-2040,43690.69253331928,111225.03175111894,0.0,69873.50205264588
Germany,CzechR,2040-2045,88372.12666619716,199597.1584173161,0.0,214454.67651167035
Germany,CzechR,2045-2050,3510.9475979256677,203108.10601524176,0.0,250191.81494904353
Germany,CzechR,2050-2055,124408.67639873864,327516.7824139804,0.0,322892.5924861312
Germany,CzechR,2055-2060,0.0,327516.7824139804,0.0,295959.4175146851
Poland,CzechR,2020-2025,0.11369707455493236,0.11369707455493236,607.731211316255,0.31622015930401864
Poland,CzechR,2025-2030,0.0025886066520163452,0.1162856104378582,10.84131137837769,0.2661400234720442
Poland,CzechR,2030-2035,0.03357252974422826,0.1498580694129666,105.12817051927561,0.346693667318102
Poland,CzechR,2035-2040,0.05127800753260626,0.20113600617650607,118.11440450838026,0.5108272326654848
Poland,CzechR,2040-2045,0.05363802149928567,0.25477395690667093,88.75389440935668,0.6322179677372994
Poland,CzechR,2045-2050,0.0591715018639915,0.31394538800155025,67.8333528406824,0.7387743703858236
Poland,CzechR,2050-2055,0.039371302540395725,0.35331661977287443,29.4545198467963,0.9311130655418173
Poland,CzechR,2055-2060,0.00031361203825113626,0.3536301610419824,0.13675721171730057,0.9007059714740872
Slovakia,CzechR,2020-2025,0.2034167620920829,0.2034167620920829,605.690737710828,0.5617045576631715
Slovakia,CzechR,2025-2030,0.004547548959609286,0.20796416951346947,10.609504062256239,0.47514219991164963
Slovakia,CzechR,2030-2035,0.06577631243721387,0.27374034041247586,114.73779684442475,0.5008270336169783
Slovakia,CzechR,2035-2040,0.0913399397335837,0.3650801386078462,117.2018287745005,0.6559031437266222
Slovakia,CzechR,2040-2045,0.1059158723475686,0.47099586941722793,97.62873466679754,0.8771488948006188
Slovakia,CzechR,2045-2050,0.10866579507820026,0.5796615229572157,69.39457141587827,1.0362746478616127
Slovakia,CzechR,2050-2055,0.08434739593297641,0.664008777351976,35.151655896327476,1.3697741451486036
Slovakia,CzechR,2055-2060,0.0005011912984496467,0.6645098271122184,0.1217483206531034,1.2781734374659648
Denmark,Germany,2020-2025,0.0054965914450912645,0.0054965914450912645,0.0,0.007329276700726382
Denmark,Germany,2025-2030,685.7742758863554,685.7797724778005,0.0,0.6204980077798925
Denmark,Germany,2030-2035,579664.3875201487,580350.1672926265,0.0,490650.79006592446
Denmark,Germany,2035-2040,711053.8884615191,1291404.0557541456,0.0,1004674.6564148846
Denmark,Germany,2040-2045,1538560.3296429282,2829964.385397074,0.0,2812867.1934126485
Denmark,Germany,2045-2050,119783.33884712402,2949747.724244198,0.0,2872359.273120428
Denmark,Germany,2050-2055,0.0,2949747.724244198,0.0,2972462.028944213
Denmark,Germany,2055-2060,0.0,2949747.724244198,0.0,2678217.095357043
France,Germany,2020-2025,0.005901210606957294,0.005901210606957294,0.0,8.127182964104639e-05
France,Germany,2025-2030,1028.6773493240541,1028.683250534661,0.0,0.0
France,Germany,2030-2035,858713.859040256,859742.5422907907,0.0,485234.5256711141
France,Germany,2035-2040,51884.192594947526,911626.7348857382,0.0,294142.75473398063
France,Germany,2040-2045,1320598.1831166614,2232224.9180023996,0.0,609445.3110735213
France,Germany,2045-2050,0.0,2232224.9180023996,0.0,522855.40770808305
France,Germany,2050-2055,1357185.8373006461,3589410.7553030457,0.0,1553837.9414206743
France,Germany,2055-2060,0.0,3589410.7553030457,0.0,1539625.431131171
Italy,Germany,2020-2025,0.007459059944851083,0.007459059944851083,0.0,0.0
Italy,Germany,2025-2030,1370.9657873301992,1370.9732463901441,0.0,12008.254045640742
Italy,Germany,2030-2035,174824.87455647634,176195.84780286648,0.0,0.0
Italy,Germany,2035-2040,139052.2738826864,315248.1216855529,0.0,58.48623455273931
Italy,Germany,2040-2045,393992.9478710516,709241.0695566045,0.0,254675.30101287542
Italy,Germany,2045-2050,0.0,709241.0695566045,0.0,655543.1273845517
Italy,Germany,2050-2055,165852.70982502203,875093.7793816265,0.0,628163.129065584
Italy,Germany,2055-2060,0.0,875093.7793816265,0.0,643645.6339677635
Luxemb.,Germany,2020-2025,0.0007808061128906363,0.0007808061128906363,0.0,0.0011362175041033143
Luxemb.,Germany,2025-2030,0.0011743189812154914,0.0019551250941061277,0.0,0.0023292790627891715
Luxemb.,Germany,2030-2035,12710.442361169564,12710.444316294657,0.0,0.0
Luxemb.,Germany,2035-2040,4749.958735202688,17460.403051497346,0.0,0.0
Luxemb.,Germany,2040-2045,19041.134711900235,36501.53776339758,0.0,0.0
Luxemb.,Germany,2045-2050,24481.6634130537,60983.20117645128,0.0,0.0
Luxemb.,Germany,2050-2055,31613.908776103774,92597.10995255505,0.0,0.0
Luxemb.,Germany,2055-2060,1571.8371833508136,94168.94713590587,0.0,0.0
Netherlands,Germany,2020-2025,0.003912287117780099,0.003912287117780099,0.0,0.0013655834928884352
Netherlands,Germany,2025-2030,0.014828143258166216,0.018740430375946315,0.0,0.0034970427105510456
Netherlands,Germany,2030-2035,333797.36362445384,333797.3823648842,0.0,20677.457796058516
Netherlands,Germany,2035-2040,109131.14733597019,442928.5297008544,0.0,14804.9792517609
Netherlands,Germany,2040-2045,331727.868285709,774656.3979865634,0.0,25972.07513143542
Netherlands,Germany,2045-2050,215225.5203713224,989881.9183578858,0.0,33192.48923250953
Netherlands,Germany,2050-2055,0.0,989881.9183578858,0.0,36562.90891491859
Netherlands,Germany,2055-2060,0.0,989881.9183578858,0.0,32680.105920468708
NO2,Germany,2020-2025,0.00440361186415382,0.00440361186415382,0.0,0.005016564876726566
NO2,Germany,2025-2030,0.017472320148097832,0.021875932012251652,0.0,0.019279903723974565
NO2,Germany,2030-2035,378432.5965049361,378432.6183808681,0.0,681208.2993853579
NO2,Germany,2035-2040,210784.34361507103,589216.9619959391,0.0,807048.5769150705
NO2,Germany,2040-2045,644444.7168069816,1233661.6788029207,0.0,1317933.610557372
NO2,Germany,2045-2050,145059.94289095327,1378721.621693874,0.0,1503328.7395287645
NO2,Germany,2050-2055,0.0,1378721.621693874,0.0,1466199.482022763
NO2,Germany,2055-2060,34811.86994528351,1413533.4916391575,0.0,1713671.7713109814
Poland,Germany,2020-2025,0.0014103430329801894,0.0014103430329801894,0.0,0.0024466913117874296
Poland,Germany,2025-2030,0.4818112014247374,0.4832215444577176,0.0,2.5025957694156187
Poland,Germany,2030-2035,153595.36993532395,153595.8531568684,0.0,520.5225025468447
Poland,Germany,2035-2040,113733.93295064554,267329.78610751394,0.0,410.2829762151879
Poland,Germany,2040-2045,160853.44112440682,428183.22723192076,0.0,406233.52911708615
Poland,Germany,2045-2050,0.0,428183.22723192076,0.0,359742.49800921103
Poland,Germany,2050-2055,430819.3170708436,859002.5443027643,0.0,165997.0087840067
Poland,Germany,2055-2060,-1.1641532182693481e-10,859002.5443027643,-0.0,155399.8884531759
Sweden,Germany,2020-2025,0.0012768132479899497,0.0012768132479899497,0.0,0.0010683270267518893
Sweden,Germany,2025-2030,0.004296122691778925,0.005572935939768875,0.0,0.010376174190021202
Sweden,Germany,2030-2035,74444.18561914758,74444.19119208353,0.0,164.3952359697472
Sweden,Germany,2035-2040,60870.03981214692,135314.23100423045,0.0,328.1510922275468
Sweden,Germany,2040-2045,38975.01451922054,174289.24552345098,0.0,173017.20231770157
Sweden,Germany,2045-2050,31020.206743753457,205309.45226720444,0.0,215442.57508237206
Sweden,Germany,2050-2055,67167.64505738989,272477.09732459433,0.0,328335.1905596429
Sweden,Germany,2055-2060,0.0,272477.09732459433,0.0,335838.3959236596
GreatBrit.,Denmark,2020-2025,0.0037771815350949936,0.0037771815350949936,0.0,0.0008567849705012433
GreatBrit.,Denmark,2025-2030,685.777333618252,685.781110799787,0.0,0.0
GreatBrit.,Denmark,2030-2035,589300.502613023,589986.2837238228,0.0,236388.77903977648
GreatBrit.,Denmark,2035-2040,614803.5624851205,1204789.8462089433,0.0,543069.3007414631
GreatBrit.,Denmark,2040-2045,1208677.9601065095,2413467.806315453,0.0,1337097.9877258104
GreatBrit.,Denmark,2045-2050,171371.97257113643,2584839.778886589,0.0,1322348.7377475242
GreatBrit.,Denmark,2050-2055,0.0,2584839.778886589,0.0,1661803.480169586
GreatBrit.,Denmark,2055-2060,0.0,2584839.778886589,0.0,1360316.559050834
Netherlands,Denmark,2020-2025,0.004429135963186032,0.004429135963186032,0.0,0.0006412094413946576
Netherlands,Denmark,2025-2030,0.010543058323353484,0.014972194286539516,0.0,0.00154869359394522
Netherlands,Denmark,2030-2035,307357.5784195741,307357.5933917684,0.0,8878.247923240322
Netherlands,Denmark,2035-2040,211778.30434364255,519135.89773541095,0.0,8365.429603285247
Netherlands,Denmark,2040-2045,314338.10143605515,833473.9991714661,0.0,13841.264391061648
Netherlands,Denmark,2045-2050,55847.00627995073,889321.0054514168,0.0,9665.847940749045
Netherlands,Denmark,2050-2055,0.0,889321.0054514168,0.0,6069.6697304455965
Netherlands,Denmark,2055-2060,0.0,889321.0054514168,0.0,19311.80782174598
NO2,Denmark,2020-2025,0.004152763132347637,0.004152763132347637,0.0,0.002662414865985302
NO2,Denmark,2025-2030,0.01548858895403413,0.019641352086381767,0.0,0.007289740015750724
