BetweenNode,AndNode,Period,transmissionInvCap_MW,transmissionInvCapMax_MW,transmissionInstalledCap_MW,transmissionInstalledCapMax_MW,DiscountedInvestmentCost_Euro,transmissionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
Germany,Austria,2040-2045,700.0000048134134,20000.0,8199.999987436293,10200.0,0.0,45383.740248012444,1361.5122074403762
Germany,Austria,2045-2050,1.1435033785435649e-07,20000.0,8199.999987711744,8200.0,0.0,48543.55064016302,1456.3065192048907
Germany,Austria,2050-2055,1.2339507620604821e-07,20000.0,8199.999987877054,8200.0,0.0,48333.0521618813,1449.9915648564395
Germany,Austria,2055-2060,1.2148666112616562e-05,20000.0,8200.0,8200.0,0.0,48666.96906942188,1460.009072082655
Hungary,Austria,2020-2025,0.0,20000,800.0,800.0,0.0,3021.7946758216267,90.65384027464899
Hungary,Austria,2025-2030,0.0,20000.0,800.0,800.0,0.0,4525.58527592183,135.76755827765479
Hungary,Austria,2030-2035,1999.9999484098298,20000.0,2799.99994840983,2800.0,286750736.44143647,12785.36316522579,383.56089495677514
Hungary,Austria,2035-2040,1.6822150352941285e-05,20000.0,2799.9999652292354,2800.0,1.7741598683531357,15905.627511992345,477.16882535977
Hungary,Austria,2040-2045,1.7463414477096136e-07,20000.0,2799.9999654011235,2800.0,0.013230716024871346,17677.525780506505,530.3257734151947
Hungary,Austria,2045-2050,1.095812805880624e-07,20000.0,2799.999965507961,2800.0,0.005751837138875789,16155.959129188823,484.67877387566483
Hungary,Austria,2050-2055,1.5962347163043142e-07,20000.0,2799.9999656648397,2800.0,0.005467747296040752,17010.145065171833,510.3043519551556
Hungary,Austria,2055-2060,3.1767590332265516e-07,20000.0,2799.9999659797695,2800.0,0.006342804184831844,16929.70873413414,507.8912620240237
Italy,Austria,2020-2025,0.0,20000,405.0,405.0,0.0,2396.3664587032663,71.89099376109807
Italy,Austria,2025-2030,1.4101237866270822e-06,20000.0,405.0000014101238,795.0,1.0629727729974232,2604.01252147983,78.1203756443947
Italy,Austria,2030-2035,601.2999054443753,20000.0,1006.2999068601735,1295.0,309633202.5688943,5613.479363599843,168.4043809079951
Italy,Austria,2035-2040,288.70006433295816,20000.0,1294.9999712050326,1295.0,109355329.45514242,7743.323393896738,232.29970181690229
Italy,Austria,2040-2045,999.999979688086,20000.0,2294.9999509342842,2295.0,272104678.7204552,13657.250120124836,409.7175036037463
Italy,Austria,2045-2050,6.454195192597661e-07,20000.0,2294.9999516023736,2295.0,0.12167297766160119,12472.894253607195,374.18682760821537
Italy,Austria,2050-2055,3.1805186067017955e-07,20000.0,2294.999951875004,2295.0,0.03912834281785305,14526.342902318656,435.7902870695595
Italy,Austria,2055-2060,1.101831921105692e-06,20000.0,2294.999952911312,2295.0,0.0790122105537291,13996.625773764441,419.8987732129345
Slovenia,Austria,2020-2025,0.0,20000,950.0,950.0,0.0,3171.458497203439,95.14375491610343
Slovenia,Austria,2025-2030,0.0,20000.0,950.0,950.0,0.0,4264.457534559752,127.93372603679275
Slovenia,Austria,2030-2035,3.381046781214536e-06,20000.0,950.0000033810468,1950.0,0.6326899410593243,3956.841842512124,118.70525527536364
Slovenia,Austria,2035-2040,999.9999514847092,20000.0,1949.9999548683534,1950.0,137650062.32228094,11775.265726151954,353.2579717845593
Slovenia,Austria,2040-2045,999.9999919310006,20000.0,2949.9999467917005,2950.0,98882485.76523277,17724.54172825023,531.7362518475071
Slovenia,Austria,2045-2050,4.012620377168304e-07,20000.0,2949.999947236612,2950.0,0.027489287032973896,14063.357537019008,421.9007261105713
Slovenia,Austria,2050-2055,3.6141326291184095e-07,20000.0,2949.9999476093517,2950.0,0.01615775285378389,15832.035815960067,474.96107447880286
Slovenia,Austria,2055-2060,8.032337173175634e-07,20000.0,2949.9999483794163,2950.0,0.020931683222521702,14099.471242143887,422.9841372643182
Slovakia,Austria,2020-2025,0.0,20000,0.0,0.0,0.0,0.0,0.0
Slovakia,Austria,2025-2030,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
Slovakia,Austria,2030-2035,999.9998157998502,20000.0,999.9998157998502,1000.0,37021802.83104847,2572.5006347606773,77.1750190428205
Slovakia,Austria,2035-2040,0.00014280845177480438,20000.0,999.9999586055569,1000.0,3.8890921878972193,5347.916257034077,160.43748771102273
Slovakia,Austria,2040-2045,3.0127279222195695e-07,20000.0,999.9999589040848,1000.0,0.005893824300646031,5702.838299967803,171.0851489990342
